"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Kenya","KEN","Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports)","TM.VAL.MRCH.R6.ZS","4.7676282051282","5.63090834360871","4.27384250098932","3.42899739098025","1.92941176470588","2.18889339278476","1.36594663278272","1.37169621947139","10.5320279594442","10.0091822285158","11.1194038264242","9.52150169449859","7.9660266398872","6.74344506704996","4.7954828903266","4.07734489948338","4.02545487064415","1.40461793259665","1.66901801336032","1.94541463799647","3.04951855298931","1.85050113563367","3.68805466797589","1.60625330829303","1.58539137017209","1.58539142016027","1.58539143973801","2.87960401806216","2.9176894320284","2.91768949370021","2.27731980656989","2.48047445288985","2.86706622529367","2.20074457733404","14.0694070269383","10.7734053138407","8.52422990519397","13.1980638695105","8.50702897145021","9.48697248656347","8.4258313747706","5.25903667952743","5.38424300495908","6.50328421116336","12.3566911080452","12.5674684348739","10.3687008674652","9.73161138100972","9.42698247386566","11.9529381114809","9.98555416491495","9.58244086611399","7.97456427410928","8.45964716400904","7.2785908371041","8.34327492464399","8.95392801085438","",
"Kenya","KEN","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","TM.VAL.MRCH.R5.ZS","4.36698717948718","5.63090834360871","4.59042342698852","4.99440924338427","4.14117647058824","3.81029590595865","4.35196950444727","4.34928069588491","3.57084614995305","3.12914859722099","2.38289044972322","2.59583135788161","2.23802474259658","2.15734434771887","2.24832410943955","2.07106107920192","2.19487099363834","2.56984496995978","2.65395478988308","1.8288909949637","1.57575715428751","1.31514494361919","1.46383062609405","0.942781939076651","1.30392309732379","1.30392309174887","1.30392309146571","1.78143978623737","1.84969006909652","1.8496900399752","1.95924883500099","2.53345465830981","3.80305953912897","2.99565520963256","6.84779465054172","8.82665737923812","6.32181060430893","5.01593360458132","4.98104504041326","5.26605307447246","4.5541667689463","5.24438946692198","7.05185981394532","6.94806590152566","7.27372419486619","6.38270610659073","8.18585292667042","10.2978050305898","13.0289373248807","11.6095732386514","11.9476238562748","12.8135373331558","15.2217014715099","19.4341330131327","17.5945716308012","13.0489286125418","12.4664523350804","",
"Kenya","KEN","Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports)","TM.VAL.MRCH.R4.ZS","8.17307692307692","6.90505548705302","8.62683023347843","7.45434215430488","3.95294117647059","7.33684637211188","7.59212198221093","8.06289729006357","7.08545850226903","6.33988627312152","5.66071770820415","5.043811129256","7.32383823374102","7.31173934062939","12.1103554446956","15.4692995213088","16.8689398977652","8.56524487919913","6.67864246970268","4.45464946808222","2.16010783733068","1.69611753099649","4.59729529765076","6.2335129177513","6.4562451439393","6.45624514781844","6.4562451685947","0.20763114919654","0.990596203698382","0.99059623331889","0.790222063824126","1.88759198079858","1.9867807196992","1.38225809106681","1.16024926995551","0.507573419782393","1.84023937266622","0.541957010678439","0.589856980017765","0.382536350921151","1.49613082297218","2.41058650197899","1.88445844545647","2.97920639895453","2.96353706555519","1.65922410651939","1.98061611781484","2.86638009568546","2.65081707614441","2.14521068840493","2.57728462737852","2.31750287575833","2.67052051302713","2.31016980101243","1.97083176799373","2.17042228330892","3.0314758822669","",
"Kenya","KEN","Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","TM.VAL.MRCH.R3.ZS","","0.246609124537608","0.197863078749505","","0.0941176470588235","0.324280502634779","0.158831003811944","","0.0281168988185279","0.0243384370298257","0.048704044014025","0.0870954713866793","0.0537318631801481","0.0827376761420233","0.403188089484761","0.743127271332547","0.0227165498803013","0.246605202834525","0.1563864620849","0.275704338427075","0.0987504360898073","0.225855685061357","0.322398324127597","0.174967914089522","0.157193100295728","0.157193110274487","0.157193092154452","0.658123353181652","0.355642845049174","0.355642795821169","0.717868851258492","0.939044299531901","1.90264073220622","1.09282019546078","0.952929351909125","1.10167930981101","1.01214493753376","1.30437969750358","3.78911498806397","1.82770823097815","1.49183661565278","1.58547718498232","1.26215109447552","0.57038381820304","1.70468452820065","1.50192818515993","0.808906688095639","1.23473266783718","1.40902461024149","1.05720676701448","0.703701881140259","1.96231904534349","2.82930481880235","1.41090881978727","0.633948066414261","0.752181144378748","0.972074985960754","",
"Kenya","KEN","Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports)","TM.VAL.MRCH.R2.ZS","","","","","0.376470588235294","0.283745439805432","0.285895806861499","","0.0562337976370558","0.100672625896097","0.0962806796017993","0.151714692092925","0.158972202098507","0.0473713753597467","0.168855717515005","0.0845939861559917","0.0963140598997388","0.248622106034807","0.231045370767941","0.139840421654118","0.12764923350576","0.0928354861323632","0.0940744335883158","0.000435063192928773","0.0100619576704769","0.0100619528482811","0.0100619453243151","0.171744043264192","0.468190435395696","0.468190427405004","0.14685456369597","0.330965598676321","0.160711261546994","0.243738536489414","0.911318855755286","0.508198569178118","0.941778560205198","1.18744021115951","0.958424536548341","1.36100498666689","2.16292541706847","0.886318835548499","0.651803049376418","2.01382434128824","1.899993239495","1.46544334152859","2.63064964236652","2.34663254920836","3.24109273390995","2.73168533895265","2.73278334746874","3.64562872903018","2.77937877085581","3.96994352106345","3.1654335510867","2.4019618580612","2.37055110753696","",
"Kenya","KEN","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","TM.VAL.MRCH.R1.ZS","0.280448717948718","0.164406083025072","0.237435694499406","0.260901975400671","1.12941176470588","1.25658694770977","2.76365946632783","1.43860823017732","1.94006601847843","2.05134303920701","1.62617391402383","2.05306502309084","1.83225653444305","2.23797302427296","2.52572297139294","1.36639530535339","1.50926290449078","2.56107919835855","1.59383333771472","2.30354107759667","1.97651547727639","1.99896947232877","3.06789953249748","5.68823371594724","6.90276950387219","6.90276948697817","6.90276953977283","4.00927660762011","4.46363725916373","4.46363728528932","3.15395562629224","4.20173429830151","5.43777340187115","4.59432177378633","5.75862506175843","6.35989320664466","7.15011004942423","6.28678243250907","7.36105885144116","6.39503467441137","6.33849384504535","6.58944571197459","8.7316525830168","8.78126648357395","7.02297004927307","8.95553258818192","10.0734739353339","12.4198378497437","13.147739445286","13.7629804652713","17.5827748067845","16.4528090781492","17.902938634273","18.1119779378687","20.2530223769347","25.4511276627786","29.2013462814364","",
"Kenya","KEN","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","12.8205128205128","12.9469790382244","13.6525524337159","12.7096533730898","9.69411764705882","13.0117551682205","15.1524777636595","13.8507862161258","12.6807213671561","11.6453889724754","9.81476679556703","9.93151767370805","11.6068235760593","11.837165764123","17.4564463325279","19.7344771633527","20.6921044056744","14.1913963563868","11.3138624301533","9.00262630072378","5.93878013849015","5.32892311813817","9.5454982139582","13.0399315500576","14.8301928031015","14.8301927896682","14.830192837312","6.82821493949987","8.1277568124035","8.12775678180958","6.76814994007182","9.89279083561812","13.2909656544525","10.3087938064359","15.6309171899201","17.3040018846543","17.2660835241383","14.3364929564319","17.6795003964845","15.23233731745","16.0435534696851","16.7162177014064","19.5819249862705","21.2927469435454","20.8649090773901","19.9648343279806","23.6794993102813","29.1653881930644","33.4776111904625","31.3066564982948","35.5441685190469","37.191797061437","41.4038442084682","45.2371330928646","43.6178073932306","43.8246215610693","48.0419005922814","",
"Kenya","KEN","Merchandise imports from high-income economies (% of total merchandise imports)","TM.VAL.MRCH.HI.ZS","74.3589743589744","72.2153719687628","74.3569449940641","74.7297800969065","79.2470588235294","75.841102553709","72.9669631512071","76.3466042154567","69.3362724864898","72.3446212054164","72.723029571923","74.99043003389","73.9815495898777","76.2020486497536","73.9586094005768","72.320187172185","72.0229755802228","77.7487481624848","77.582874017473","85.1388372579227","87.4056104619828","90.8130511343137","83.9565036750165","82.1111441436869","79.9807023646267","79.9807024867657","79.9807022058673","87.4261735392029","86.2110052281029","86.211005086871","76.8045950636752","67.9603355474223","75.6134160990297","67.734088682167","67.5214602919412","69.152371934423","70.6844505169055","70.4950165007952","73.3018815910782","74.7048403238015","75.1894089468664","73.8314648382476","70.4160371859854","67.0788252051534","66.6057289045229","66.3433552257614","65.8720415284752","61.0381687026493","57.0733286957487","56.7203496259636","54.3784510610296","52.838202005646","50.389361756821","46.2673129597093","49.0309129859635","47.7619678666148","42.9337115167875","",
"Kenya","KEN","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","196100000","193100000","194600000","231980000","246260000","282100000","345940000","336560000","356034000","361340000","442260000","559860000","535080000","618599000","1025780000","945057000","969296000","1289210000","1710540000","1636470000","2125000000","1939000000","1644000000","1334000000","1469000000","1436000000","1613000000","1755000000","1975000000","2148000000","2223000000","1935000000","1841000000","1774000000","2091000000","2991000000","2949000000","3279000000","3197000000","2832000000","3105000000","3192000000","3244840000","3725300000","4552740000","5846168000","7232947000","8989262000","11127817000","10202001000","12092926000","14782456000","16289835000","16358335000","18396299000","16093161000","14107190912.5969","16686949898.2548",
"Kenya","KEN","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","2.24358974358974","2.01397451705713","1.58290462999604","2.12448751397689","8.18823529411765","6.03972436157276","2.60482846251588","1.67280026764804","2.24935190548223","2.77956013806532","2.7337399519724","2.10556813991466","1.79983213424813","1.51085485864836","8.94448125341024","8.62570996621568","6.60722674097685","8.03177398272445","3.54810913753772","16.3716923462524","28.3090765018392","31.991431172191","32.239770029183","25.2362755690264","21.9781142425345","21.9781142787188","21.9781142544619","19.2721739557254","12.8344212430233","12.8344213439038","10.6409996655739","17.8891749595532","18.9178297673519","18.6615077827782","10.2305705627101","10.4679691129675","16.0885950724481","16.2595282756598","18.3086818495547","20.7717899200637","28.8273267230929","24.7008943728386","20.4261924638444","27.0367892058273","28.5747797621425","24.9772627488672","25.1124759342776","22.3618442804431","23.8881903602661","18.7492443196458","19.2105352787021","24.1572077204909","22.2684664878207","16.9155902032949","15.2201092665336","15.7050804334156","16.8852984754268","",
